"","SAMPLE_SIZE","EFFECT_SIZE","NUM_CHUNKS","ESTIMATE_OVERALL","VI_OVERALL","ESTIMATE_CHUNKS","VI_CHUNKS"
"133",144,5,4,0.855911232603091,0.0303214723545005,0.858910478447497,0.0306043781271292
"134",144,5,8,0.855911232603091,0.0303214723545005,0.834431666778658,0.0312077115440022
"135",144,5,12,0.855911232603091,0.0303214723545005,0.836509635292169,0.031553024293128
"136",144,5,4,0.59530584469588,0.0290082953080871,0.593951058707927,0.0291402193103934
"137",144,5,8,0.59530584469588,0.0290082953080871,0.572478431908886,0.0293260555521688
"138",144,5,12,0.59530584469588,0.0290082953080871,0.546759776754533,0.0297044512667478
"139",144,5,4,0.370912974021152,0.0282554737301987,0.36427406926015,0.0283058354901099
"140",144,5,8,0.370912974021152,0.0282554737301987,0.359117300111168,0.0283129807077382
"141",144,5,12,0.370912974021152,0.0282554737301987,0.374509683228917,0.0290902844088959
"142",144,5,4,0.79974730011425,0.0299985963334723,0.790331311608116,0.0299823379658576
"143",144,5,8,0.79974730011425,0.0299985963334723,0.831611377368881,0.0308124477286869
"144",144,5,12,0.79974730011425,0.0299985963334723,0.822459550575175,0.0313279179772955
"145",144,5,4,0.397195107638729,0.0283255692830977,0.378359823090203,0.028991946954237
"146",144,5,8,0.397195107638729,0.0283255692830977,0.380683849976898,0.0298874184015686
"147",144,5,12,0.397195107638729,0.0283255692830977,0.40131288594696,0.0303612390747308
"148",144,5,4,0.65215543199219,0.0292545371787393,0.638124655625256,0.0293519000960781
"149",144,5,8,0.65215543199219,0.0292545371787393,0.633232255167523,0.0295180082291905
"150",144,5,12,0.65215543199219,0.0292545371787393,0.6427203748546,0.0303763331713297
"151",144,5,4,0.556270557432823,0.028852211573148,0.553807993134059,0.0291432255700068
"152",144,5,8,0.556270557432823,0.028852211573148,0.601222453937157,0.0298655306481343
"153",144,5,12,0.556270557432823,0.028852211573148,0.624469654206369,0.0311158181091225
"154",144,5,4,0.224684201680883,0.0279530659391839,0.243980465259577,0.0285695304608888
"155",144,5,8,0.224684201680883,0.0279530659391839,0.245757368103414,0.0285892639583406
"156",144,5,12,0.224684201680883,0.0279530659391839,0.232198975528138,0.0307243524065821
"157",144,5,4,0.42033090576645,0.0283912432998002,0.416674087433396,0.0286075279154718
"158",144,5,8,0.42033090576645,0.0283912432998002,0.375047208056814,0.0292074416482904
"159",144,5,12,0.42033090576645,0.0283912432998002,0.401588785622238,0.0305530034712325
"160",144,5,4,0.588404644060682,0.0289799306428895,0.599852273376449,0.0291792096317927
"161",144,5,8,0.588404644060682,0.0289799306428895,0.602629997821672,0.0295160312939926
"162",144,5,12,0.588404644060682,0.0289799306428895,0.625911205329153,0.0309846925431904
"163",144,5,4,0.444117816705684,0.0284626410941508,0.431311645865024,0.0285294852960135
"164",144,5,8,0.444117816705684,0.0284626410941508,0.396176499482751,0.0289464254890927
"165",144,5,12,0.444117816705684,0.0284626410941508,0.390481735783673,0.0294705389110934
"166",144,5,4,0.705153986355362,0.0295043130016419,0.686160456770769,0.02963444797328
"167",144,5,8,0.705153986355362,0.0295043130016419,0.728905343099322,0.0301812212698495
"168",144,5,12,0.705153986355362,0.0295043130016419,0.704025483095103,0.0300854650772131
"169",144,5,4,0.219698684851685,0.0279453733059915,0.201761728784282,0.028304923568724
"170",144,5,8,0.219698684851685,0.0279453733059915,0.197241469740667,0.0285586799133539
"171",144,5,12,0.219698684851685,0.0279453733059915,0.212795183330238,0.0287098678223468
"172",144,5,4,0.51539792276984,0.0287001215930398,0.49225394021869,0.0289237851366061
"173",144,5,8,0.51539792276984,0.0287001215930398,0.453260609627249,0.0293597685253726
"174",144,5,12,0.51539792276984,0.0287001215930398,0.418658987237627,0.0299679440538759
"175",144,5,4,0.559403912224995,0.0288643497812939,0.547172778154947,0.0288955004540383
"176",144,5,8,0.559403912224995,0.0288643497812939,0.614700053849013,0.029531337484015
"177",144,5,12,0.559403912224995,0.0288643497812939,0.569779682666546,0.0294572666202606
"178",144,5,4,0.353911908779718,0.0282126862471393,0.330361808037151,0.0286624327935671
"179",144,5,8,0.353911908779718,0.0282126862471393,0.315862142602857,0.0288285995174211
"180",144,5,12,0.353911908779718,0.0282126862471393,0.324531390325114,0.0296576038750149
"181",144,5,4,0.595048022579237,0.029007229684637,0.605394929908813,0.0300456472211382
"182",144,5,8,0.595048022579237,0.029007229684637,0.60275607735265,0.0300300578643845
"183",144,5,12,0.595048022579237,0.029007229684637,0.583463133260713,0.030371212311204
"184",144,5,4,0.596308675605438,0.0290124445715358,0.600972654285486,0.0291159551096845
"185",144,5,8,0.596308675605438,0.0290124445715358,0.575059318707829,0.0301113649042504
"186",144,5,12,0.596308675605438,0.0290124445715358,0.573160261793301,0.0304219566251335
"187",144,5,4,0.683979478332852,0.0294021803013211,0.70886044938751,0.0296994837808107
"188",144,5,8,0.683979478332852,0.0294021803013211,0.69348953366365,0.0300178890644546
"189",144,5,12,0.683979478332852,0.0294021803013211,0.680199982295576,0.0302730461904488
"190",144,5,4,0.69081745596402,0.0294348220745299,0.706818603597653,0.0298142836566808
"191",144,5,8,0.69081745596402,0.0294348220745299,0.702774768781272,0.0303401561613557
"192",144,5,12,0.69081745596402,0.0294348220745299,0.688915761979725,0.0304861370296466
"193",144,5,4,0.367265240984612,0.0282461241570677,0.344114389076592,0.0286022850221454
"194",144,5,8,0.367265240984612,0.0282461241570677,0.320819510232655,0.029533825439187
"195",144,5,12,0.367265240984612,0.0282461241570677,0.304382995075353,0.030053061816643
"196",144,5,4,0.363008480603831,0.0282353304062163,0.345159137030693,0.0283605989289403
"197",144,5,8,0.363008480603831,0.0282353304062163,0.328107353449017,0.0286665252361173
"198",144,5,12,0.363008480603831,0.0282353304062163,0.337839477546853,0.0298247780785201
"199",144,5,4,0.422597144753756,0.028397876204007,0.414961070533536,0.0286813003563356
"200",144,5,8,0.422597144753756,0.028397876204007,0.417586016626593,0.0287182091683825
"201",144,5,12,0.422597144753756,0.028397876204007,0.414927528799128,0.0289887035272119
"202",144,5,4,0.505514112987232,0.028665085133435,0.504609161758348,0.0288866375609481
"203",144,5,8,0.505514112987232,0.028665085133435,0.488412638503493,0.0292538047743311
"204",144,5,12,0.505514112987232,0.028665085133435,0.516299319450549,0.0297383652684115
"205",144,5,4,0.384091623535648,0.028290022136355,0.381643332149563,0.0283038454840755
"206",144,5,8,0.384091623535648,0.028290022136355,0.380296346717272,0.0284647923564347
"207",144,5,12,0.384091623535648,0.028290022136355,0.389961326976781,0.0287283303910682
"208",144,5,4,0.691838925623097,0.0294397260382199,0.690633421533579,0.0294990407305018
"209",144,5,8,0.691838925623097,0.0294397260382199,0.683832512760637,0.0295605139697227
"210",144,5,12,0.691838925623097,0.0294397260382199,0.680392984641247,0.0301770534317318
"211",144,5,4,0.47447077274982,0.0285594531742841,0.473033743401548,0.0286228757181437
"212",144,5,8,0.47447077274982,0.0285594531742841,0.479860345740087,0.0290722402755667
"213",144,5,12,0.47447077274982,0.0285594531742841,0.427444112987788,0.0293302380767996
"214",144,5,4,0.666303169926029,0.0293193052578246,0.683134479588408,0.0294898217204347
"215",144,5,8,0.666303169926029,0.0293193052578246,0.689191209831459,0.0305194490586282
"216",144,5,12,0.666303169926029,0.0293193052578246,0.704558448732984,0.0312423234904712
"217",144,5,4,0.567820460213368,0.0288972919272115,0.587496315932595,0.0292313213613736
"218",144,5,8,0.567820460213368,0.0288972919272115,0.568647683380826,0.029531762652909
"219",144,5,12,0.567820460213368,0.0288972919272115,0.574141055961742,0.0297265259007851
"220",144,5,4,0.759220647724238,0.0297792221942042,0.765941749229841,0.029939534516518
"221",144,5,8,0.759220647724238,0.0297792221942042,0.768404211030334,0.0309173124453303
"222",144,5,12,0.759220647724238,0.0297792221942042,0.780907310216715,0.0313972705188477
"223",144,5,4,0.548029165820378,0.0288206109951034,0.531292825590702,0.0290644369254619
"224",144,5,8,0.548029165820378,0.0288206109951034,0.519454489071153,0.0290539895412633
"225",144,5,12,0.548029165820378,0.0288206109951034,0.514565222018059,0.0292853452246573
"226",144,5,4,0.715675608565729,0.0295562207524164,0.701124489787452,0.0295061556033462
"227",144,5,8,0.715675608565729,0.0295562207524164,0.688123668529592,0.0295105220685257
"228",144,5,12,0.715675608565729,0.0295562207524164,0.667898620792003,0.030120645595677
"229",144,5,4,0.905790954433091,0.0306265876844889,0.910303082501347,0.0307101418074751
"230",144,5,8,0.905790954433091,0.0306265876844889,0.888490672713246,0.0308812789185316
"231",144,5,12,0.905790954433091,0.0306265876844889,0.889530882418323,0.0310580610910293
"232",144,5,4,0.674956489026542,0.0293596050766633,0.663519062938737,0.0293705319333143
"233",144,5,8,0.674956489026542,0.0293596050766633,0.623541576297462,0.0299926865792808
"234",144,5,12,0.674956489026542,0.0293596050766633,0.625563808188455,0.0298754236669239
"235",144,5,4,0.354920581350443,0.0282151688162019,0.35701453188024,0.0283187042328104
"236",144,5,8,0.354920581350443,0.0282151688162019,0.370238862435211,0.029000845221249
"237",144,5,12,0.354920581350443,0.0282151688162019,0.355843656691745,0.0291931178819663
"238",144,5,4,0.354355110860939,0.0282137761965044,0.346419245347057,0.0285681158645171
"239",144,5,8,0.354355110860939,0.0282137761965044,0.351409825016468,0.0293245506345939
"240",144,5,12,0.354355110860939,0.0282137761965044,0.339968023515896,0.0295266376916357
"241",144,5,4,0.39481258742298,0.0283190172888459,0.367020311353651,0.028505478741091
"242",144,5,8,0.39481258742298,0.0283190172888459,0.36731139593327,0.028761596147743
"243",144,5,12,0.39481258742298,0.0283190172888459,0.348345497251682,0.0292547904731136
"244",144,5,4,0.749260025768998,0.0297270506465811,0.750905248013783,0.0297664446371884
"245",144,5,8,0.749260025768998,0.0297270506465811,0.729755209501505,0.0298678867266981
"246",144,5,12,0.749260025768998,0.0297270506465811,0.696152184027108,0.0303581856780081
"247",144,5,4,0.5298610342294,0.0287526135958148,0.523876158439092,0.0287813089058464
"248",144,5,8,0.5298610342294,0.0287526135958148,0.478477943733711,0.0289813435021262
"249",144,5,12,0.5298610342294,0.0287526135958148,0.458169571332076,0.0295280855137815
"250",144,5,4,0.626619306938006,0.0291411519299565,0.6156730721009,0.0294240975069686
"251",144,5,8,0.626619306938006,0.0291411519299565,0.632518504276805,0.0301083435140536
"252",144,5,12,0.626619306938006,0.0291411519299565,0.643942793639099,0.0307252740469908
"253",144,5,4,0.636175142437548,0.0291830514300536,0.658071770482314,0.0295445131747355
"254",144,5,8,0.636175142437548,0.0291830514300536,0.622833591031494,0.0295279590628509
"255",144,5,12,0.636175142437548,0.0291830514300536,0.626073898750255,0.0299317676690575
"256",144,5,4,0.354915124831648,0.0282151553674801,0.363398045080134,0.0283304394719439
"257",144,5,8,0.354915124831648,0.0282151553674801,0.370784876270808,0.0285025301016771
"258",144,5,12,0.354915124831648,0.0282151553674801,0.368031808700167,0.0296997665473735
"259",144,5,4,0.187715033375287,0.0279001282422052,0.177091740742949,0.0281418587660942
"260",144,5,8,0.187715033375287,0.0279001282422052,0.142621824821512,0.0283185379676448
"261",144,5,12,0.187715033375287,0.0279001282422052,0.154003237828778,0.0295292949802043
"262",144,5,4,0.430577880678674,0.0284215184421172,0.442544717897488,0.0287244978225795
"263",144,5,8,0.430577880678674,0.0284215184421172,0.441891786174273,0.0293427944432216
"264",144,5,12,0.430577880678674,0.0284215184421172,0.456202415680572,0.0291930030685058
"265",144,5,4,0.385135896655159,0.0282928113155985,0.390830089105599,0.0286518068901131
"266",144,5,8,0.385135896655159,0.0282928113155985,0.34956025909488,0.0290502388545796
"267",144,5,12,0.385135896655159,0.0282928113155985,0.386439226893581,0.0290654260001429
"268",144,5,4,0.501623568084777,0.0286514798752017,0.50842534808947,0.0295971523927544
"269",144,5,8,0.501623568084777,0.0286514798752017,0.521295892101772,0.0300688400793721
"270",144,5,12,0.501623568084777,0.0286514798752017,0.505348420130542,0.0303170925294771
"271",144,5,4,0.333521094909219,0.0281640150026022,0.316539887878586,0.028298626759891
"272",144,5,8,0.333521094909219,0.0281640150026022,0.327018658506179,0.0286347813241032
"273",144,5,12,0.333521094909219,0.0281640150026022,0.27261541359614,0.0289122567135141
"274",144,5,4,0.660160871932321,0.0292910151973279,0.657761668438466,0.030016250711361
"275",144,5,8,0.660160871932321,0.0292910151973279,0.675781053599628,0.0301674994673802
"276",144,5,12,0.660160871932321,0.0292910151973279,0.70702309735936,0.0309292602393602
"277",144,5,4,0.338830166251655,0.0281764093109796,0.335186101257213,0.0281918589704574
"278",144,5,8,0.338830166251655,0.0281764093109796,0.335792196824521,0.0284376643196216
"279",144,5,12,0.338830166251655,0.0281764093109796,0.295248824975291,0.0286683868530964
"280",144,5,4,0.380400512305975,0.0282802241311203,0.36448530388145,0.0284454445983346
"281",144,5,8,0.380400512305975,0.0282802241311203,0.311364117501064,0.0296150334881853
"282",144,5,12,0.380400512305975,0.0282802241311203,0.3279383124304,0.0294645687888321
"283",144,5,4,0.305341357037561,0.0281015046677692,0.306251806787356,0.028254818655684
"284",144,5,8,0.305341357037561,0.0281015046677692,0.313116114660136,0.0285632066017742
"285",144,5,12,0.305341357037561,0.0281015046677692,0.365064587463646,0.0296314528526176
"286",144,5,4,0.554457932752081,0.0288452208305268,0.581002108000276,0.0296298685206129
"287",144,5,8,0.554457932752081,0.0288452208305268,0.571633095465541,0.029910835542648
"288",144,5,12,0.554457932752081,0.0288452208305268,0.587307513540688,0.0315731969436541
"289",144,5,4,0.597793396746222,0.0290186005041437,0.602662741073764,0.0291260541301104
"290",144,5,8,0.597793396746222,0.0290186005041437,0.600565488232777,0.029528190811367
"291",144,5,12,0.597793396746222,0.0290186005041437,0.58271064329924,0.0301395116303628
"292",144,5,4,0.389016964715905,0.028303243745961,0.399537981006403,0.0289552049358104
"293",144,5,8,0.389016964715905,0.028303243745961,0.404250351527673,0.029216485884643
"294",144,5,12,0.389016964715905,0.028303243745961,0.424114987689971,0.0298899532761204
"295",144,5,4,0.52331863415239,0.0287286888640664,0.499876194072258,0.0291891794523635
"296",144,5,8,0.52331863415239,0.0287286888640664,0.510651050249717,0.0293566379689657
"297",144,5,12,0.52331863415239,0.0287286888640664,0.495982090736781,0.0294734266720609
"298",144,5,4,0.503511870411977,0.0286580701515478,0.517350774142485,0.0291941024870451
"299",144,5,8,0.503511870411977,0.0286580701515478,0.535623275420816,0.0302751967657283
"300",144,5,12,0.503511870411977,0.0286580701515478,0.510621346773304,0.0298880518773847
"301",144,5,4,0.571288863061023,0.0289110102953387,0.547675952441163,0.0291657303710928
"302",144,5,8,0.571288863061023,0.0289110102953387,0.557740798593707,0.0293411403486431
"303",144,5,12,0.571288863061023,0.0289110102953387,0.612646993504344,0.0303022482722504
"304",144,5,4,0.684389719756093,0.0294041294739855,0.663567402826289,0.0294115140290374
"305",144,5,8,0.684389719756093,0.0294041294739855,0.691828013640186,0.030128364798825
"306",144,5,12,0.684389719756093,0.0294041294739855,0.662683576715393,0.030966488388912
"307",144,5,4,0.764317683476762,0.0298061858377614,0.749580212502773,0.0303457316162268
"308",144,5,8,0.764317683476762,0.0298061858377614,0.762723934086553,0.0306992854869745
"309",144,5,12,0.764317683476762,0.0298061858377614,0.77648986038754,0.0311562638286848
"310",144,5,4,0.355916377798586,0.0282176266249488,0.353437262810079,0.0282412088548543
"311",144,5,8,0.355916377798586,0.0282176266249488,0.372632207528506,0.0288413251693949
"312",144,5,12,0.355916377798586,0.0282176266249488,0.360622788342081,0.0290609514840117
"313",144,5,4,0.576399707821604,0.0289313771638084,0.559416662730313,0.0289383551761596
"314",144,5,8,0.576399707821604,0.0289313771638084,0.592253316192288,0.0300237034236032
"315",144,5,12,0.576399707821604,0.0289313771638084,0.586501406813727,0.031378947122595
"316",144,5,4,0.70327479799993,0.0294951230607703,0.684417807481494,0.0295297751301687
"317",144,5,8,0.70327479799993,0.0294951230607703,0.634720172005641,0.0307712498311069
"318",144,5,12,0.70327479799993,0.0294951230607703,0.650736155930255,0.0307011773588303
"319",144,5,4,0.525709395751458,0.0287373971138242,0.545297566404513,0.0290854271896667
"320",144,5,8,0.525709395751458,0.0287373971138242,0.560716254419925,0.0296349764698434
"321",144,5,12,0.525709395751458,0.0287373971138242,0.539815465065547,0.0299201310138375
