"","SAMPLE_SIZE","EFFECT_SIZE","NUM_CHUNKS","ESTIMATE_OVERALL","VI_OVERALL","ESTIMATE_CHUNKS","VI_CHUNKS"
"1",144,2,4,0.121088280640775,0.0278286887906546,0.11892047974149,0.0278731062938249
"2",144,2,8,0.121088280640775,0.0278286887906546,0.0690314215668976,0.0291952367910106
"3",144,2,12,0.121088280640775,0.0278286887906546,0.114074998717104,0.0294789796823893
"4",144,2,4,0.149166655830371,0.0278550371222626,0.147245377778018,0.0280415664044155
"5",144,2,8,0.149166655830371,0.0278550371222626,0.144373423631089,0.0280955863271891
"6",144,2,12,0.149166655830371,0.0278550371222626,0.152796606916147,0.028368468195775
"7",144,2,4,0.101196248603686,0.0278133356969842,0.0838064763639297,0.0279769088072416
"8",144,2,8,0.101196248603686,0.0278133356969842,0.0591902149684956,0.0282351332177876
"9",144,2,12,0.101196248603686,0.0278133356969842,0.138715597708388,0.0292679898130958
"10",144,2,4,0.0853360204191588,0.0278030633207673,0.0848797742795818,0.0278170183705394
"11",144,2,8,0.0853360204191588,0.0278030633207673,0.0854416285977093,0.0278940504864128
"12",144,2,12,0.0853360204191588,0.0278030633207673,0.0682314456284809,0.0282739986350775
"13",144,2,4,0.361594243249158,0.0282317722109407,0.384047103336593,0.0286870445185158
"14",144,2,8,0.361594243249158,0.0282317722109407,0.392571094172258,0.0288650086675079
"15",144,2,12,0.361594243249158,0.0282317722109407,0.423411965752029,0.029622927880802
"16",144,2,4,0.14483517976193,0.0278506153795023,0.179725788700835,0.0288175543701861
"17",144,2,8,0.14483517976193,0.0278506153795023,0.196813472749816,0.0292505006795454
"18",144,2,12,0.14483517976193,0.0278506153795023,0.146816869875581,0.0293317692359028
"19",144,2,4,-0.167844493671433,0.0278755964376938,-0.163885936668322,0.027950049252717
"20",144,2,8,-0.167844493671433,0.0278755964376938,-0.192867209326951,0.0284407402544558
"21",144,2,12,-0.167844493671433,0.0278755964376938,-0.212564786259121,0.0292020565371045
"22",144,2,4,0.0152405570716644,0.0277785842867356,0.0296418333185288,0.027812046204025
"23",144,2,8,0.0152405570716644,0.0277785842867356,0.0421907563393252,0.028100925493861
"24",144,2,12,0.0152405570716644,0.0277785842867356,0.0380722724611687,0.028254653530978
"25",144,2,4,0.460441658655251,0.0285139115313375,0.48280331452856,0.0287215321799388
"26",144,2,8,0.460441658655251,0.0285139115313375,0.447491361128851,0.0290221964187806
"27",144,2,12,0.460441658655251,0.0285139115313375,0.432959434419462,0.0306597476911273
"28",144,2,4,0.240304858498402,0.0279782861979789,0.266765943264904,0.028790170068896
"29",144,2,8,0.240304858498402,0.0279782861979789,0.288824266204676,0.0295237085569807
"30",144,2,12,0.240304858498402,0.0279782861979789,0.269192110140904,0.0292491371945372
"31",144,2,4,0.141966904543371,0.0278477590346723,0.168209701241376,0.0291143608196286
"32",144,2,8,0.141966904543371,0.0278477590346723,0.134032876745579,0.0299505122940205
"33",144,2,12,0.141966904543371,0.0278477590346723,0.170507842903806,0.0297480092343213
"34",144,2,4,0.0951169767666018,0.0278091918030181,0.100177676271669,0.0278999639615071
"35",144,2,8,0.0951169767666018,0.0278091918030181,0.0823414101438857,0.0281894021991855
"36",144,2,12,0.0951169767666018,0.0278091918030181,0.0946140891254032,0.0284841785710909
"37",144,2,4,0.176363839515661,0.0278857784857247,0.193078137422652,0.0280697587071672
"38",144,2,8,0.176363839515661,0.0278857784857247,0.177245332593217,0.0282231630605881
"39",144,2,12,0.176363839515661,0.0278857784857247,0.181400567646387,0.0282185151415674
"40",144,2,4,0.266714803462817,0.0280247805082854,0.263013343897113,0.028053478785966
"41",144,2,8,0.266714803462817,0.0280247805082854,0.238466626220857,0.0282531049098191
"42",144,2,12,0.266714803462817,0.0280247805082854,0.266726594896006,0.0282735675538775
"43",144,2,4,0.21290120129131,0.0279351629219142,0.218107602003875,0.0283307870505609
"44",144,2,8,0.21290120129131,0.0279351629219142,0.202687538507942,0.0287735132086658
"45",144,2,12,0.21290120129131,0.0279351629219142,0.195595496421875,0.0289110471165698
"46",144,2,4,0.119894235757278,0.0278276896797494,0.121669875781447,0.0287116887613185
"47",144,2,8,0.119894235757278,0.0278276896797494,0.138380048529782,0.028890903836772
"48",144,2,12,0.119894235757278,0.0278276896797494,0.148631315373787,0.0293700898062899
"49",144,2,4,0.0124032886071661,0.0277783119498898,0.0011826868840735,0.0279135337916473
"50",144,2,8,0.0124032886071661,0.0277783119498898,0.0209625695931823,0.0283578140213898
"51",144,2,12,0.0124032886071661,0.0277783119498898,0.00370242054699308,0.0285387827127373
"52",144,2,4,0.0758146672046238,0.0277977356380672,0.0791107947520425,0.0278363732013617
"53",144,2,8,0.0758146672046238,0.0277977356380672,0.0628579664082069,0.0280262030598233
"54",144,2,12,0.0758146672046238,0.0277977356380672,0.0633397891077842,0.0282326783609977
"55",144,2,4,-0.159402247261643,0.0278660037376113,-0.140406255836418,0.0280279529847166
"56",144,2,8,-0.159402247261643,0.0278660037376113,-0.111351637586494,0.028525630526642
"57",144,2,12,-0.159402247261643,0.0278660037376113,-0.131871005409887,0.0300393724711541
"58",144,2,4,0.229084023506112,0.0279599982285616,0.223107826419696,0.0279681663893767
"59",144,2,8,0.229084023506112,0.0279599982285616,0.216176340256397,0.0281341227993708
"60",144,2,12,0.229084023506112,0.0279599982285616,0.209958872678502,0.0288132324106136
"61",144,2,4,0.486535839039543,0.0285997122314927,0.467561285280086,0.0285991958669815
"62",144,2,8,0.486535839039543,0.0285997122314927,0.451889415713055,0.0289324473661318
"63",144,2,12,0.486535839039543,0.0285997122314927,0.462549413079303,0.0294174663508144
"64",144,2,4,0.192351194060008,0.0279062464647789,0.18573042669331,0.0283140578598698
"65",144,2,8,0.192351194060008,0.0279062464647789,0.172699462012988,0.0287953152511298
"66",144,2,12,0.192351194060008,0.0279062464647789,0.111569336667968,0.0300943372463099
"67",144,2,4,0.0186677320419525,0.0277789877924291,0.0428251745703609,0.0280203153378373
"68",144,2,8,0.0186677320419525,0.0277789877924291,0.00596681621956684,0.0285755200226111
"69",144,2,12,0.0186677320419525,0.0277789877924291,0.0497685345487464,0.0289974081209913
"70",144,2,4,0.168898456973216,0.0278768287804442,0.167685799943141,0.028074774186431
"71",144,2,8,0.168898456973216,0.0278768287804442,0.170329813910399,0.0281775546108587
"72",144,2,12,0.168898456973216,0.0278768287804442,0.154976566936126,0.0285072351566236
"73",144,2,4,0.442329102750062,0.0284571355386794,0.436173711895292,0.028776185065008
"74",144,2,8,0.442329102750062,0.0284571355386794,0.414743996831733,0.0289240166920987
"75",144,2,12,0.442329102750062,0.0284571355386794,0.402428904801978,0.0291381185007263
"76",144,2,4,0.196489097820436,0.0279118332137579,0.189228042837271,0.0281553512414923
"77",144,2,8,0.196489097820436,0.0279118332137579,0.191257620286944,0.0281992742011254
"78",144,2,12,0.196489097820436,0.0279118332137579,0.173658066636456,0.0285243184280283
"79",144,2,4,0.50009368376092,0.0286461586546443,0.470768114150381,0.0289855144206865
"80",144,2,8,0.50009368376092,0.0286461586546443,0.47845717553334,0.0300089327703908
"81",144,2,12,0.50009368376092,0.0286461586546443,0.452618115012039,0.0302194373938609
"82",144,2,4,-0.00654367761332011,0.0277779264573497,-0.0214536914276484,0.028170791365796
"83",144,2,8,-0.00654367761332011,0.0277779264573497,-0.0322644600990027,0.0283490466606197
"84",144,2,12,-0.00654367761332011,0.0277779264573497,-0.0172850188289788,0.0286357723434743
"85",144,2,4,0.142313600498935,0.0278481012530798,0.119836635242171,0.0283040423611635
"86",144,2,8,0.142313600498935,0.0278481012530798,0.135096049165988,0.0286931365474666
"87",144,2,12,0.142313600498935,0.0278481012530798,0.161495630669951,0.0290839784772416
"88",144,2,4,0.334932268967319,0.0281672903638736,0.319043722612497,0.0282280006052261
"89",144,2,8,0.334932268967319,0.0281672903638736,0.294988593558729,0.0283589372798752
"90",144,2,12,0.334932268967319,0.0281672903638736,0.328721345130257,0.0287971089822577
"91",144,2,4,0.168215923121707,0.0278760298499711,0.214375409021829,0.0283383332970982
"92",144,2,8,0.168215923121707,0.0278760298499711,0.228327283786063,0.0291120071599248
"93",144,2,12,0.168215923121707,0.0278760298499711,0.223165374599097,0.0295355714379182
"94",144,2,4,0.160945111161397,0.0278677198916901,0.178371706381087,0.0282530186045209
"95",144,2,8,0.160945111161397,0.0278677198916901,0.228297981206381,0.0288409252775279
"96",144,2,12,0.160945111161397,0.0278677198916901,0.201936727192111,0.0290375321424981
"97",144,2,4,0.0725749408858564,0.0277960663959881,0.094393922954338,0.0278960075409054
"98",144,2,8,0.0725749408858564,0.0277960663959881,0.0786680519144146,0.0280846602544435
"99",144,2,12,0.0725749408858564,0.0277960663959881,0.0723098075226858,0.0289457645444448
"100",144,2,4,0.259943577768418,0.02801239813758,0.23643993677434,0.0283011928687921
"101",144,2,8,0.259943577768418,0.02801239813758,0.245583029344308,0.0287249664391693
"102",144,2,12,0.259943577768418,0.02801239813758,0.253304045137448,0.0288015756616397
"103",144,2,4,0.189297129491187,0.0279021993167833,0.175867133681146,0.0279861299900756
"104",144,2,8,0.189297129491187,0.0279021993167833,0.200473057471507,0.0286391818927161
"105",144,2,12,0.189297129491187,0.0279021993167833,0.182635620302008,0.0286643587876223
"106",144,2,4,0.0245184890981397,0.0277798651260682,0.0457644172747981,0.0279339903821155
"107",144,2,8,0.0245184890981397,0.0277798651260682,0.0608158261575736,0.0285176135269307
"108",144,2,12,0.0245184890981397,0.0277798651260682,0.00232412789479887,0.0290706450036349
"109",144,2,4,0.359277660531477,0.0282259737408228,0.346559978741224,0.0282866159447939
"110",144,2,8,0.359277660531477,0.0282259737408228,0.363660820351742,0.0286452120321639
"111",144,2,12,0.359277660531477,0.0282259737408228,0.331649251103507,0.0286816964594014
"112",144,2,4,0.346449390966556,0.0281945388211844,0.334049031084959,0.0285074040318913
"113",144,2,8,0.346449390966556,0.0281945388211844,0.331357986501212,0.0287878226075324
"114",144,2,12,0.346449390966556,0.0281945388211844,0.316775858094561,0.028842155462457
"115",144,2,4,0.130671923126314,0.0278370664982414,0.135102662596157,0.0280163513751378
"116",144,2,8,0.130671923126314,0.0278370664982414,0.130058638730528,0.0282432855415669
"117",144,2,12,0.130671923126314,0.0278370664982414,0.118822572849795,0.02877180508694
"118",144,2,4,0.133842206467442,0.0278399782508058,0.1285086147495,0.0279148819349582
"119",144,2,8,0.133842206467442,0.0278399782508058,0.131293160751508,0.0279876802051234
"120",144,2,12,0.133842206467442,0.0278399782508058,0.0939684062998609,0.028396552370791
"121",144,2,4,0.101644883878465,0.0278136516750648,0.0782592124968435,0.0279949326795668
"122",144,2,8,0.101644883878465,0.0278136516750648,0.0857679483985081,0.0281496999977354
